FLY,VIAL,TIME,CENSUS,TREATMENT,POPULATION,GROUP,CONTINENT
2578,173,15,1,T,AM1,2,AMERICA
2579,173,15,1,T,AM1,2,AMERICA
2580,173,15,1,T,AM1,2,AMERICA
2581,173,15,1,T,AM1,2,AMERICA
2582,173,15,1,T,AM1,2,AMERICA
2583,173,18,1,T,AM1,2,AMERICA
2584,173,18,1,T,AM1,2,AMERICA
2585,174,3,1,T,AM2,2,AMERICA
2586,174,3,1,T,AM2,2,AMERICA
2587,174,3,1,T,AM2,2,AMERICA
2588,174,6,1,T,AM2,2,AMERICA
2589,174,6,1,T,AM2,2,AMERICA
2590,174,9,1,T,AM2,2,AMERICA
2591,174,12,1,T,AM2,2,AMERICA
2592,174,12,1,T,AM2,2,AMERICA
2593,174,12,1,T,AM2,2,AMERICA
2594,174,12,1,T,AM2,2,AMERICA
2595,174,12,0,T,AM2,2,AMERICA
2596,174,15,1,T,AM2,2,AMERICA
2597,174,15,1,T,AM2,2,AMERICA
2598,174,15,1,T,AM2,2,AMERICA
2599,174,18,1,T,AM2,2,AMERICA
2600,175,3,1,T,AF1,2,AFRICA
2601,175,3,1,T,AF1,2,AFRICA
2602,175,3,1,T,AF1,2,AFRICA
2603,175,3,1,T,AF1,2,AFRICA
2604,175,3,1,T,AF1,2,AFRICA
2605,175,3,1,T,AF1,2,AFRICA
2606,175,6,1,T,AF1,2,AFRICA
2607,175,9,1,T,AF1,2,AFRICA
2608,175,9,1,T,AF1,2,AFRICA
2609,175,9,1,T,AF1,2,AFRICA
2610,175,9,1,T,AF1,2,AFRICA
2611,175,12,1,T,AF1,2,AFRICA
2612,175,12,1,T,AF1,2,AFRICA
2613,175,12,1,T,AF1,2,AFRICA
2614,175,12,1,T,AF1,2,AFRICA
2615,176,9,1,T,AF1,2,AFRICA
2616,176,9,1,T,AF1,2,AFRICA
2617,176,9,1,T,AF1,2,AFRICA
2618,176,9,1,T,AF1,2,AFRICA
2619,176,12,1,T,AF1,2,AFRICA
2620,176,12,1,T,AF1,2,AFRICA
2621,176,12,1,T,AF1,2,AFRICA
2622,176,12,1,T,AF1,2,AFRICA
2623,176,12,1,T,AF1,2,AFRICA
2624,176,12,1,T,AF1,2,AFRICA
2625,176,12,1,T,AF1,2,AFRICA
2626,176,12,1,T,AF1,2,AFRICA
2627,176,12,1,T,AF1,2,AFRICA
2628,176,12,1,T,AF1,2,AFRICA
2629,176,15,1,T,AF1,2,AFRICA
2630,177,3,1,T,AS2,2,ASIA
2631,177,9,1,T,AS2,2,ASIA
2632,177,9,1,T,AS2,2,ASIA
2633,177,9,1,T,AS2,2,ASIA
2634,177,12,1,T,AS2,2,ASIA
2635,177,12,1,T,AS2,2,ASIA
2636,177,12,1,T,AS2,2,ASIA
2637,177,12,1,T,AS2,2,ASIA
2638,177,12,1,T,AS2,2,ASIA
2639,177,12,1,T,AS2,2,ASIA
2640,177,12,1,T,AS2,2,ASIA
2641,177,12,1,T,AS2,2,ASIA
2642,177,12,1,T,AS2,2,ASIA
2643,177,15,1,T,AS2,2,ASIA
2644,177,21,0,T,AS2,2,ASIA
2645,178,3,1,T,AM1,2,AMERICA
2646,178,12,1,T,AM1,2,AMERICA
2647,178,12,1,T,AM1,2,AMERICA
2648,178,12,1,T,AM1,2,AMERICA
2649,178,12,1,T,AM1,2,AMERICA
2650,178,15,1,T,AM1,2,AMERICA
2651,178,15,1,T,AM1,2,AMERICA
2652,178,15,1,T,AM1,2,AMERICA
2653,178,15,1,T,AM1,2,AMERICA
2654,178,15,1,T,AM1,2,AMERICA
2655,178,15,1,T,AM1,2,AMERICA
2656,178,15,1,T,AM1,2,AMERICA
2657,178,18,0,T,AM1,2,AMERICA
2658,178,18,0,T,AM1,2,AMERICA
2659,178,18,0,T,AM1,2,AMERICA
2660,179,3,1,C,AF2,2,AFRICA
2661,179,6,1,C,AF2,2,AFRICA
2662,179,9,1,C,AF2,2,AFRICA
2663,179,15,1,C,AF2,2,AFRICA
2664,179,21,1,C,AF2,2,AFRICA
2665,179,21,0,C,AF2,2,AFRICA
2666,179,21,0,C,AF2,2,AFRICA
2667,179,21,0,C,AF2,2,AFRICA
2668,179,21,0,C,AF2,2,AFRICA
2669,179,21,0,C,AF2,2,AFRICA
2670,179,21,0,C,AF2,2,AFRICA
2671,179,21,0,C,AF2,2,AFRICA
2672,179,21,0,C,AF2,2,AFRICA
2673,179,21,0,C,AF2,2,AFRICA
2674,179,21,0,C,AF2,2,AFRICA
2675,180,3,1,C,AM2,2,AMERICA
2676,180,3,1,C,AM2,2,AMERICA
2677,180,9,1,C,AM2,2,AMERICA
2678,180,9,1,C,AM2,2,AMERICA
2679,180,15,0,C,AM2,2,AMERICA
2680,180,15,0,C,AM2,2,AMERICA
2681,180,15,0,C,AM2,2,AMERICA
2682,180,15,0,C,AM2,2,AMERICA
2683,180,15,0,C,AM2,2,AMERICA
2684,180,15,0,C,AM2,2,AMERICA
2685,180,15,0,C,AM2,2,AMERICA
2686,180,15,0,C,AM2,2,AMERICA
2687,180,15,0,C,AM2,2,AMERICA
2688,180,15,0,C,AM2,2,AMERICA
2689,180,15,0,C,AM2,2,AMERICA
2690,181,3,1,T,EU1,2,EUROPE
2691,181,3,1,T,EU1,2,EUROPE
2692,181,3,1,T,EU1,2,EUROPE
2693,181,3,1,T,EU1,2,EUROPE
2694,181,3,1,T,EU1,2,EUROPE
2695,181,6,1,T,EU1,2,EUROPE
2696,181,9,1,T,EU1,2,EUROPE
2697,181,9,1,T,EU1,2,EUROPE
2698,181,9,1,T,EU1,2,EUROPE
2699,181,9,1,T,EU1,2,EUROPE
2700,181,9,1,T,EU1,2,EUROPE
2701,181,12,1,T,EU1,2,EUROPE
2702,181,12,1,T,EU1,2,EUROPE
2703,181,12,1,T,EU1,2,EUROPE
2704,181,15,1,T,EU1,2,EUROPE
2705,182,3,1,T,EU1,2,EUROPE
2706,182,3,1,T,EU1,2,EUROPE
2707,182,3,1,T,EU1,2,EUROPE
2708,182,3,1,T,EU1,2,EUROPE
2709,182,9,1,T,EU1,2,EUROPE
2710,182,9,1,T,EU1,2,EUROPE
2711,182,9,1,T,EU1,2,EUROPE
2712,182,9,1,T,EU1,2,EUROPE
2713,182,12,1,T,EU1,2,EUROPE
2714,182,12,1,T,EU1,2,EUROPE
2715,182,12,1,T,EU1,2,EUROPE
2716,182,12,1,T,EU1,2,EUROPE
2717,182,12,1,T,EU1,2,EUROPE
2718,182,15,0,T,EU1,2,EUROPE
2719,183,3,1,T,AS1,2,ASIA
2720,183,6,1,T,AS1,2,ASIA
2721,183,9,1,T,AS1,2,ASIA
2722,183,9,1,T,AS1,2,ASIA
2723,183,9,1,T,AS1,2,ASIA
2724,183,9,1,T,AS1,2,ASIA
2725,183,9,1,T,AS1,2,ASIA
2726,183,9,1,T,AS1,2,ASIA
2727,183,9,1,T,AS1,2,ASIA
2728,183,9,1,T,AS1,2,ASIA
2729,183,12,1,T,AS1,2,ASIA
2730,183,12,1,T,AS1,2,ASIA
2731,183,12,1,T,AS1,2,ASIA
2732,183,12,1,T,AS1,2,ASIA
2733,183,12,1,T,AS1,2,ASIA
2734,184,3,1,T,EU1,2,EUROPE
2735,184,9,1,T,EU1,2,EUROPE
2736,184,9,1,T,EU1,2,EUROPE
2737,184,9,1,T,EU1,2,EUROPE
2738,184,9,1,T,EU1,2,EUROPE
2739,184,9,1,T,EU1,2,EUROPE
2740,184,9,1,T,EU1,2,EUROPE
2741,184,9,1,T,EU1,2,EUROPE
2742,184,9,1,T,EU1,2,EUROPE
2743,184,12,1,T,EU1,2,EUROPE
2744,184,12,1,T,EU1,2,EUROPE
2745,184,12,1,T,EU1,2,EUROPE
2746,184,15,1,T,EU1,2,EUROPE
2747,184,15,1,T,EU1,2,EUROPE
2748,184,21,0,T,EU1,2,EUROPE
2749,185,3,1,T,AM2,2,AMERICA
2750,185,3,1,T,AM2,2,AMERICA
2751,185,6,1,T,AM2,2,AMERICA
2752,185,6,1,T,AM2,2,AMERICA
2753,185,6,1,T,AM2,2,AMERICA
2754,185,6,1,T,AM2,2,AMERICA
2755,185,9,1,T,AM2,2,AMERICA
2756,185,9,1,T,AM2,2,AMERICA
2757,185,9,1,T,AM2,2,AMERICA
2758,185,9,1,T,AM2,2,AMERICA
2759,185,9,1,T,AM2,2,AMERICA
2760,185,12,1,T,AM2,2,AMERICA
2761,185,12,1,T,AM2,2,AMERICA
2762,185,12,1,T,AM2,2,AMERICA
2763,185,15,1,T,AM2,2,AMERICA
2764,186,3,1,T,AF2,2,AFRICA
2765,186,3,1,T,AF2,2,AFRICA
2766,186,3,1,T,AF2,2,AFRICA
2767,186,3,0,T,AF2,2,AFRICA
2768,186,6,1,T,AF2,2,AFRICA
2769,186,6,1,T,AF2,2,AFRICA
2770,186,6,1,T,AF2,2,AFRICA
2771,186,12,1,T,AF2,2,AFRICA
2772,186,12,1,T,AF2,2,AFRICA
2773,186,15,1,T,AF2,2,AFRICA
2774,186,15,1,T,AF2,2,AFRICA
2775,186,15,1,T,AF2,2,AFRICA
2776,186,21,0,T,AF2,2,AFRICA
2777,186,21,0,T,AF2,2,AFRICA
2778,186,21,0,T,AF2,2,AFRICA
2779,187,3,1,T,AF1,2,AFRICA
2780,187,3,1,T,AF1,2,AFRICA
2781,187,3,1,T,AF1,2,AFRICA
2782,187,3,1,T,AF1,2,AFRICA
2783,187,6,1,T,AF1,2,AFRICA
2784,187,6,1,T,AF1,2,AFRICA
2785,187,9,0,T,AF1,2,AFRICA
2786,187,9,0,T,AF1,2,AFRICA
2787,187,9,0,T,AF1,2,AFRICA
2788,187,9,0,T,AF1,2,AFRICA
2789,187,9,0,T,AF1,2,AFRICA
2790,187,9,0,T,AF1,2,AFRICA
2791,187,9,0,T,AF1,2,AFRICA
2792,187,9,0,T,AF1,2,AFRICA
2793,187,9,0,T,AF1,2,AFRICA
2794,188,3,0,C,AF2,2,AFRICA
2795,188,6,1,C,AF2,2,AFRICA
2796,188,15,1,C,AF2,2,AFRICA
2797,188,21,0,C,AF2,2,AFRICA
2798,188,21,0,C,AF2,2,AFRICA
2799,188,21,0,C,AF2,2,AFRICA
2800,188,21,0,C,AF2,2,AFRICA
2801,188,21,0,C,AF2,2,AFRICA
2802,188,21,0,C,AF2,2,AFRICA
2803,188,21,0,C,AF2,2,AFRICA
2804,188,21,0,C,AF2,2,AFRICA
2805,188,21,0,C,AF2,2,AFRICA
2806,188,21,0,C,AF2,2,AFRICA
2807,188,21,0,C,AF2,2,AFRICA
2808,188,21,0,C,AF2,2,AFRICA
2809,189,3,1,T,AF1,2,AFRICA
2810,189,3,1,T,AF1,2,AFRICA
2811,189,3,1,T,AF1,2,AFRICA
2812,189,3,1,T,AF1,2,AFRICA
2813,189,3,1,T,AF1,2,AFRICA
2814,189,3,1,T,AF1,2,AFRICA
2815,189,6,1,T,AF1,2,AFRICA
2816,189,9,1,T,AF1,2,AFRICA
2817,189,9,1,T,AF1,2,AFRICA
2818,189,9,1,T,AF1,2,AFRICA
2819,189,9,1,T,AF1,2,AFRICA
2820,189,15,1,T,AF1,2,AFRICA
2821,189,15,1,T,AF1,2,AFRICA
2822,189,15,1,T,AF1,2,AFRICA
2823,189,15,1,T,AF1,2,AFRICA
2824,190,3,1,C,AM2,2,AMERICA
2825,190,3,1,C,AM2,2,AMERICA
2826,190,15,0,C,AM2,2,AMERICA
2827,190,21,0,C,AM2,2,AMERICA
2828,190,21,0,C,AM2,2,AMERICA
2829,190,21,0,C,AM2,2,AMERICA
2830,190,21,0,C,AM2,2,AMERICA
2831,190,21,0,C,AM2,2,AMERICA
2832,190,21,0,C,AM2,2,AMERICA
2833,190,21,0,C,AM2,2,AMERICA
2834,190,21,0,C,AM2,2,AMERICA
2835,190,21,0,C,AM2,2,AMERICA
2836,190,21,0,C,AM2,2,AMERICA
2837,190,21,0,C,AM2,2,AMERICA
2838,191,3,1,C,EU2,2,EUROPE
2839,191,3,1,C,EU2,2,EUROPE
2840,191,9,0,C,EU2,2,EUROPE
2841,191,15,1,C,EU2,2,EUROPE
2842,191,21,0,C,EU2,2,EUROPE
2843,191,21,0,C,EU2,2,EUROPE
2844,191,21,0,C,EU2,2,EUROPE
2845,191,21,0,C,EU2,2,EUROPE
2846,191,21,0,C,EU2,2,EUROPE
2847,191,21,0,C,EU2,2,EUROPE
2848,191,21,0,C,EU2,2,EUROPE
2849,191,21,0,C,EU2,2,EUROPE
2850,191,21,0,C,EU2,2,EUROPE
2851,191,21,0,C,EU2,2,EUROPE
2852,191,21,0,C,EU2,2,EUROPE
2853,192,9,1,C,EU2,2,EUROPE
2854,192,12,1,C,EU2,2,EUROPE
2855,192,12,1,C,EU2,2,EUROPE
2856,192,12,1,C,EU2,2,EUROPE
2857,192,12,1,C,EU2,2,EUROPE
2858,192,12,1,C,EU2,2,EUROPE
2859,192,12,1,C,EU2,2,EUROPE
2860,192,18,1,C,EU2,2,EUROPE
2861,192,21,0,C,EU2,2,EUROPE
2862,192,21,0,C,EU2,2,EUROPE
2863,192,21,0,C,EU2,2,EUROPE
2864,192,21,0,C,EU2,2,EUROPE
2865,192,21,0,C,EU2,2,EUROPE
2866,192,21,0,C,EU2,2,EUROPE
2867,192,21,0,C,EU2,2,EUROPE
2868,193,9,1,T,AM1,2,AMERICA
2869,193,9,1,T,AM1,2,AMERICA
2870,193,9,1,T,AM1,2,AMERICA
2871,193,9,1,T,AM1,2,AMERICA
2872,193,9,0,T,AM1,2,AMERICA
2873,193,15,1,T,AM1,2,AMERICA
2874,193,15,1,T,AM1,2,AMERICA
2875,193,15,1,T,AM1,2,AMERICA
2876,193,18,1,T,AM1,2,AMERICA
2877,193,18,1,T,AM1,2,AMERICA
2878,193,18,1,T,AM1,2,AMERICA
2879,193,18,1,T,AM1,2,AMERICA
2880,193,18,1,T,AM1,2,AMERICA
2881,193,18,1,T,AM1,2,AMERICA
2882,193,18,1,T,AM1,2,AMERICA
2883,194,3,1,C,AM1,2,AMERICA
2884,194,3,0,C,AM1,2,AMERICA
2885,194,6,0,C,AM1,2,AMERICA
2886,194,9,1,C,AM1,2,AMERICA
2887,194,21,1,C,AM1,2,AMERICA
2888,194,21,0,C,AM1,2,AMERICA
2889,194,21,0,C,AM1,2,AMERICA
2890,194,21,0,C,AM1,2,AMERICA
2891,194,21,0,C,AM1,2,AMERICA
2892,194,21,0,C,AM1,2,AMERICA
2893,194,21,0,C,AM1,2,AMERICA
2894,194,21,0,C,AM1,2,AMERICA
2895,194,21,0,C,AM1,2,AMERICA
2896,194,21,0,C,AM1,2,AMERICA
2897,194,21,0,C,AM1,2,AMERICA
2898,195,3,1,C,AF1,2,AFRICA
2899,195,3,1,C,AF1,2,AFRICA
2900,195,3,1,C,AF1,2,AFRICA
2901,195,3,1,C,AF1,2,AFRICA
2902,195,3,1,C,AF1,2,AFRICA
2903,195,3,1,C,AF1,2,AFRICA
2904,195,3,1,C,AF1,2,AFRICA
2905,195,6,1,C,AF1,2,AFRICA
2906,195,21,0,C,AF1,2,AFRICA
2907,195,21,0,C,AF1,2,AFRICA
2908,195,21,0,C,AF1,2,AFRICA
2909,195,21,0,C,AF1,2,AFRICA
2910,195,21,0,C,AF1,2,AFRICA
2911,195,21,0,C,AF1,2,AFRICA
2912,195,21,0,C,AF1,2,AFRICA
2913,196,15,1,C,AM2,2,AMERICA
2914,196,15,1,C,AM2,2,AMERICA
2915,196,15,1,C,AM2,2,AMERICA
2916,196,18,1,C,AM2,2,AMERICA
2917,196,21,0,C,AM2,2,AMERICA
2918,196,21,0,C,AM2,2,AMERICA
2919,196,21,0,C,AM2,2,AMERICA
2920,196,21,0,C,AM2,2,AMERICA
2921,196,21,0,C,AM2,2,AMERICA
2922,196,21,0,C,AM2,2,AMERICA
2923,196,21,0,C,AM2,2,AMERICA
2924,196,21,0,C,AM2,2,AMERICA
2925,196,21,0,C,AM2,2,AMERICA
2926,196,21,0,C,AM2,2,AMERICA
2927,196,21,0,C,AM2,2,AMERICA
2928,197,9,1,T,EU2,2,EUROPE
2929,197,9,1,T,EU2,2,EUROPE
2930,197,9,1,T,EU2,2,EUROPE
2931,197,9,1,T,EU2,2,EUROPE
2932,197,9,1,T,EU2,2,EUROPE
2933,197,12,1,T,EU2,2,EUROPE
2934,197,12,1,T,EU2,2,EUROPE
2935,197,12,1,T,EU2,2,EUROPE
2936,197,12,1,T,EU2,2,EUROPE
2937,197,15,1,T,EU2,2,EUROPE
2938,197,15,1,T,EU2,2,EUROPE
2939,197,18,1,T,EU2,2,EUROPE
2940,197,18,1,T,EU2,2,EUROPE
2941,197,18,1,T,EU2,2,EUROPE
2942,197,18,1,T,EU2,2,EUROPE
2943,198,3,1,T,EU2,2,EUROPE
2944,198,3,1,T,EU2,2,EUROPE
2945,198,3,1,T,EU2,2,EUROPE
2946,198,3,1,T,EU2,2,EUROPE
2947,198,3,1,T,EU2,2,EUROPE
2948,198,3,1,T,EU2,2,EUROPE
2949,198,3,1,T,EU2,2,EUROPE
2950,198,3,1,T,EU2,2,EUROPE
2951,198,3,1,T,EU2,2,EUROPE
2952,198,3,1,T,EU2,2,EUROPE
2953,198,3,1,T,EU2,2,EUROPE
2954,198,3,1,T,EU2,2,EUROPE
2955,198,3,1,T,EU2,2,EUROPE
2956,198,3,1,T,EU2,2,EUROPE
2957,198,3,1,T,EU2,2,EUROPE
2958,199,3,1,C,AS1,2,ASIA
2959,199,3,1,C,AS1,2,ASIA
2960,199,3,0,C,AS1,2,ASIA
2961,199,12,1,C,AS1,2,ASIA
2962,199,12,1,C,AS1,2,ASIA
2963,199,21,0,C,AS1,2,ASIA
2964,199,21,0,C,AS1,2,ASIA
2965,199,21,0,C,AS1,2,ASIA
2966,199,21,0,C,AS1,2,ASIA
2967,199,21,0,C,AS1,2,ASIA
2968,199,21,0,C,AS1,2,ASIA
2969,199,21,0,C,AS1,2,ASIA
2970,199,21,0,C,AS1,2,ASIA
2971,199,21,0,C,AS1,2,ASIA
2972,199,21,0,C,AS1,2,ASIA
2973,200,3,1,T,AM2,2,AMERICA
2974,200,6,1,T,AM2,2,AMERICA
2975,200,6,1,T,AM2,2,AMERICA
2976,200,6,1,T,AM2,2,AMERICA
2977,200,9,1,T,AM2,2,AMERICA
2978,200,9,1,T,AM2,2,AMERICA
2979,200,9,1,T,AM2,2,AMERICA
2980,200,9,1,T,AM2,2,AMERICA
2981,200,9,1,T,AM2,2,AMERICA
2982,200,9,1,T,AM2,2,AMERICA
2983,200,9,1,T,AM2,2,AMERICA
2984,200,12,1,T,AM2,2,AMERICA
2985,200,12,1,T,AM2,2,AMERICA
2986,200,15,1,T,AM2,2,AMERICA
2987,200,15,1,T,AM2,2,AMERICA
2988,201,3,1,T,AM2,2,AMERICA
2989,201,6,1,T,AM2,2,AMERICA
2990,201,9,1,T,AM2,2,AMERICA
2991,201,9,1,T,AM2,2,AMERICA
2992,201,9,1,T,AM2,2,AMERICA
2993,201,12,1,T,AM2,2,AMERICA
2994,201,12,1,T,AM2,2,AMERICA
2995,201,12,1,T,AM2,2,AMERICA
2996,201,12,1,T,AM2,2,AMERICA
2997,201,12,1,T,AM2,2,AMERICA
2998,201,15,1,T,AM2,2,AMERICA
2999,201,15,1,T,AM2,2,AMERICA
3000,201,15,1,T,AM2,2,AMERICA
3001,201,15,1,T,AM2,2,AMERICA
3002,201,18,1,T,AM2,2,AMERICA
3003,202,3,1,T,AS1,2,ASIA
3004,202,3,1,T,AS1,2,ASIA
3005,202,3,1,T,AS1,2,ASIA
3006,202,6,1,T,AS1,2,ASIA
3007,202,9,1,T,AS1,2,ASIA
3008,202,9,1,T,AS1,2,ASIA
3009,202,9,1,T,AS1,2,ASIA
3010,202,12,1,T,AS1,2,ASIA
3011,202,12,1,T,AS1,2,ASIA
3012,202,12,1,T,AS1,2,ASIA
3013,202,15,1,T,AS1,2,ASIA
3014,202,15,1,T,AS1,2,ASIA
3015,202,15,1,T,AS1,2,ASIA
3016,202,15,1,T,AS1,2,ASIA
3017,202,15,1,T,AS1,2,ASIA
3018,203,3,1,C,EU2,2,EUROPE
3019,203,9,0,C,EU2,2,EUROPE
3020,203,9,0,C,EU2,2,EUROPE
3021,203,9,0,C,EU2,2,EUROPE
3022,203,9,0,C,EU2,2,EUROPE
3023,203,9,0,C,EU2,2,EUROPE
3024,203,9,0,C,EU2,2,EUROPE
3025,203,9,0,C,EU2,2,EUROPE
3026,203,9,0,C,EU2,2,EUROPE
3027,203,9,0,C,EU2,2,EUROPE
3028,203,9,0,C,EU2,2,EUROPE
3029,203,9,0,C,EU2,2,EUROPE
3030,203,9,0,C,EU2,2,EUROPE
3031,203,9,0,C,EU2,2,EUROPE
3032,203,9,0,C,EU2,2,EUROPE
3033,204,6,1,T,AF2,2,AFRICA
3034,204,6,1,T,AF2,2,AFRICA
3035,204,6,1,T,AF2,2,AFRICA
3036,204,9,0,T,AF2,2,AFRICA
3037,204,9,0,T,AF2,2,AFRICA
3038,204,9,0,T,AF2,2,AFRICA
3039,204,9,0,T,AF2,2,AFRICA
3040,204,9,0,T,AF2,2,AFRICA
3041,204,9,0,T,AF2,2,AFRICA
3042,204,9,0,T,AF2,2,AFRICA
3043,204,9,0,T,AF2,2,AFRICA
3044,204,9,0,T,AF2,2,AFRICA
3045,204,9,0,T,AF2,2,AFRICA
3046,204,9,0,T,AF2,2,AFRICA
3047,204,9,0,T,AF2,2,AFRICA
3048,205,3,1,C,AS2,2,ASIA
3049,205,3,1,C,AS2,2,ASIA
3050,205,3,1,C,AS2,2,ASIA
3051,205,3,1,C,AS2,2,ASIA
3052,205,15,0,C,AS2,2,ASIA
3053,205,21,0,C,AS2,2,ASIA
3054,205,21,0,C,AS2,2,ASIA
3055,205,21,0,C,AS2,2,ASIA
3056,205,21,0,C,AS2,2,ASIA
3057,205,21,0,C,AS2,2,ASIA
3058,205,21,0,C,AS2,2,ASIA
3059,205,21,0,C,AS2,2,ASIA
3060,205,21,0,C,AS2,2,ASIA
3061,205,21,0,C,AS2,2,ASIA
3062,205,21,0,C,AS2,2,ASIA
3063,206,3,1,T,AF1,2,AFRICA
3064,206,9,1,T,AF1,2,AFRICA
3065,206,9,1,T,AF1,2,AFRICA
3066,206,9,0,T,AF1,2,AFRICA
3067,206,12,1,T,AF1,2,AFRICA
3068,206,12,1,T,AF1,2,AFRICA
3069,206,12,1,T,AF1,2,AFRICA
3070,206,12,1,T,AF1,2,AFRICA
3071,206,12,1,T,AF1,2,AFRICA
3072,206,15,1,T,AF1,2,AFRICA
3073,206,15,1,T,AF1,2,AFRICA
3074,206,15,1,T,AF1,2,AFRICA
3075,206,15,0,T,AF1,2,AFRICA
3076,206,18,1,T,AF1,2,AFRICA
3077,206,18,1,T,AF1,2,AFRICA
3078,206,21,1,T,AF1,2,AFRICA
3079,207,3,1,T,EU2,2,EUROPE
3080,207,12,1,T,EU2,2,EUROPE
3081,207,15,1,T,EU2,2,EUROPE
3082,207,15,1,T,EU2,2,EUROPE
3083,207,15,1,T,EU2,2,EUROPE
3084,207,18,1,T,EU2,2,EUROPE
3085,207,18,1,T,EU2,2,EUROPE
3086,207,18,1,T,EU2,2,EUROPE
3087,207,18,1,T,EU2,2,EUROPE
3088,207,21,0,T,EU2,2,EUROPE
3089,207,21,0,T,EU2,2,EUROPE
3090,207,21,0,T,EU2,2,EUROPE
3091,207,21,0,T,EU2,2,EUROPE
3092,207,21,0,T,EU2,2,EUROPE
3093,207,21,0,T,EU2,2,EUROPE
3094,208,12,1,T,AF1,2,AFRICA
3095,208,12,1,T,AF1,2,AFRICA
3096,208,15,1,T,AF1,2,AFRICA
3097,208,15,1,T,AF1,2,AFRICA
3098,208,15,1,T,AF1,2,AFRICA
3099,208,15,1,T,AF1,2,AFRICA
3100,208,15,1,T,AF1,2,AFRICA
3101,208,15,1,T,AF1,2,AFRICA
3102,208,15,1,T,AF1,2,AFRICA
3103,208,15,1,T,AF1,2,AFRICA
3104,208,18,0,T,AF1,2,AFRICA
3105,208,18,0,T,AF1,2,AFRICA
3106,208,18,0,T,AF1,2,AFRICA
3107,208,18,0,T,AF1,2,AFRICA
3108,208,18,0,T,AF1,2,AFRICA
3109,209,3,1,C,EU1,2,EUROPE
3110,209,3,1,C,EU1,2,EUROPE
3111,209,3,1,C,EU1,2,EUROPE
3112,209,3,1,C,EU1,2,EUROPE
3113,209,3,1,C,EU1,2,EUROPE
3114,209,3,1,C,EU1,2,EUROPE
3115,209,6,1,C,EU1,2,EUROPE
3116,209,6,1,C,EU1,2,EUROPE
3117,209,15,1,C,EU1,2,EUROPE
3118,209,15,0,C,EU1,2,EUROPE
3119,209,21,0,C,EU1,2,EUROPE
3120,209,21,0,C,EU1,2,EUROPE
3121,209,21,0,C,EU1,2,EUROPE
3122,209,21,0,C,EU1,2,EUROPE
3123,209,21,0,C,EU1,2,EUROPE
3124,210,3,1,T,AF2,2,AFRICA
3125,210,3,1,T,AF2,2,AFRICA
3126,210,3,1,T,AF2,2,AFRICA
3127,210,6,1,T,AF2,2,AFRICA
3128,210,6,1,T,AF2,2,AFRICA
3129,210,9,1,T,AF2,2,AFRICA
3130,210,12,1,T,AF2,2,AFRICA
3131,210,12,1,T,AF2,2,AFRICA
3132,210,12,1,T,AF2,2,AFRICA
3133,210,12,1,T,AF2,2,AFRICA
3134,210,15,1,T,AF2,2,AFRICA
3135,210,15,1,T,AF2,2,AFRICA
3136,210,15,1,T,AF2,2,AFRICA
3137,210,18,1,T,AF2,2,AFRICA
3138,210,21,0,T,AF2,2,AFRICA
3139,211,3,1,T,EU1,2,EUROPE
3140,211,9,0,T,EU1,2,EUROPE
3141,211,12,1,T,EU1,2,EUROPE
3142,211,12,1,T,EU1,2,EUROPE
3143,211,15,0,T,EU1,2,EUROPE
3144,211,15,0,T,EU1,2,EUROPE
3145,211,15,0,T,EU1,2,EUROPE
3146,211,15,0,T,EU1,2,EUROPE
3147,211,15,0,T,EU1,2,EUROPE
3148,211,15,0,T,EU1,2,EUROPE
3149,211,15,0,T,EU1,2,EUROPE
3150,211,15,0,T,EU1,2,EUROPE
3151,211,15,0,T,EU1,2,EUROPE
3152,211,15,0,T,EU1,2,EUROPE
3153,211,15,0,T,EU1,2,EUROPE
3154,212,3,1,T,AS1,2,ASIA
3155,212,6,1,T,AS1,2,ASIA
3156,212,9,1,T,AS1,2,ASIA
3157,212,9,1,T,AS1,2,ASIA
3158,212,9,1,T,AS1,2,ASIA
3159,212,9,1,T,AS1,2,ASIA
3160,212,12,1,T,AS1,2,ASIA
3161,212,12,1,T,AS1,2,ASIA
3162,212,12,1,T,AS1,2,ASIA
3163,212,12,1,T,AS1,2,ASIA
3164,212,12,1,T,AS1,2,ASIA
3165,212,12,0,T,AS1,2,ASIA
3166,212,15,1,T,AS1,2,ASIA
3167,212,15,1,T,AS1,2,ASIA
3168,212,15,1,T,AS1,2,ASIA
3169,212,18,1,T,AS1,2,ASIA
3170,213,3,1,T,EU2,2,EUROPE
3171,213,6,1,T,EU2,2,EUROPE
3172,213,12,1,T,EU2,2,EUROPE
3173,213,12,1,T,EU2,2,EUROPE
3174,213,12,1,T,EU2,2,EUROPE
3175,213,12,1,T,EU2,2,EUROPE
3176,213,12,1,T,EU2,2,EUROPE
3177,213,15,1,T,EU2,2,EUROPE
3178,213,15,1,T,EU2,2,EUROPE
3179,213,15,1,T,EU2,2,EUROPE
3180,213,15,1,T,EU2,2,EUROPE
3181,213,15,1,T,EU2,2,EUROPE
3182,213,15,1,T,EU2,2,EUROPE
3183,213,15,1,T,EU2,2,EUROPE
3184,213,15,1,T,EU2,2,EUROPE
3185,214,6,1,T,AM2,2,AMERICA
3186,214,9,1,T,AM2,2,AMERICA
3187,214,9,1,T,AM2,2,AMERICA
